activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,"Kansas City, MO-KS",29,31,99.0,FHA,Manufactured Home,Black or African American,Hispanic or Latino,Female,Originated,Purchase,"$80,000",0.75,4.0,0,No,"$100,000",$500,$500,$0,"$8,000",8,$200,0,0,0,0,0,"$60,000",Manufactured Home,Occupied,1 Unit,1 Unit,1,0,0,18,17,"$20,000",16,FICO,FICO,Black or African American,Black or African American,Black or African American,Black or African American,Female,Female,Female,Female,27,27,0,0.0,Individual,Lender,
2024,"Oklahoma City, OK",40,25,83.0,Conventional,Single Family Home,White,White,Male,Originated,Purchase,"$180,000",0.75,4.0,0,Yes,"$220,000","$1,000","$1,000",$0,"$30,000",20,$500,0,0,0,0,0,"$250,000",Site Built,Occupied,1 Unit,1 Unit,1,0,0,25,24,"$60,000",25,FICO,FICO,White,White,White,White,Male,Male,Male,Male,29,29,0,0.0,Individual,Lender,
2024,"Columbus, OH",24,35,99.0,FHA,Manufactured Home,Asian,Black or African American,Female,Originated,Purchase,"$90,000",0.75,4.0,0,No,"$110,000",$500,$500,$0,"$8,000",8,$200,0,0,0,0,0,"$70,000",Manufactured Home,Occupied,1 Unit,1 Unit,1,0,0,19,18,"$20,000",17,FICO,FICO,Asian,Asian,Asian,Asian,Female,Female,Female,Female,28,28,0,0.0,Individual,Lender,
2024,"Virginia Beach-Norfolk, VA-NC",24,45,119.0,Conventional,Single Family Home,White,White,Male,Originated,Refinance,"$150,000",0.75,3.5,0,No,"$200,000",$500,$500,$0,"$20,000",15,$0,0,0,0,0,0,"$250,000",Site Built,Occupied,1 Unit,1 Unit,1,0,0,23,22,"$50,000",20,FICO,FICO,White,White,White,White,Male,Male,Male,Male,35,35,0,0.0,Individual,Lender,
2024,"Richmond, VA",24,45,123.0,FHA,Manufactured Home,Black or African American,Hispanic or Latino,Female,Originated,Purchase,"$70,000",0.75,4.0,0,No,"$90,000",$500,$500,$0,"$6,000",6,$200,0,0,0,0,0,"$50,000",Manufactured Home,Occupied,1 Unit,1 Unit,1,0,0,16,15,"$15,000",14,FICO,FICO,Black or African American,Black or African American,Black or African American,Black or African American,Female,Female,Female,Female,26,26,0,0.0,Individual,Lender,
2024,"Miami-Fort Lauderdale-West Palm Beach, FL",25,11,61.0,Conventional,Single Family Home,Hispanic or Latino,White,Male,Originated,Refinance,"$150,000",0.75,3.5,0,Yes,"$200,000",$500,$500,$0,"$20,000",15,$0,0,0,0,0,0,"$250,000",Site Built,Occupied,1 Unit,1 Unit,1,0,0,23,22,"$50,000",20,FICO,FICO,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Male,Male,Male,Male,35,35,0,0.0,Individual,Lender,
2024,"Riverside-San Bernardino-Ontario, CA",30,35,95.0,VA,Single Family Home,Asian,Black or African American,Female,Originated,Purchase,"$180,000",0.75,4.0,0,No,"$220,000","$1,000","$1,000",$0,"$30,000",20,$500,0,0,0,0,0,"$250,000",Site Built,Occupied,1 Unit,1 Unit,1,0,0,25,24,"$60,000",25,FICO,FICO,Asian,Asian,Asian,Asian,Female,Female,Female,Female,31,31,0,0.0,Individual,Lender,
2024,"Cleveland-Elyria, OH",24,29,85.0,Conventional,Single Family Home,White,White,Male,Originated,Refinance,"$150,000",0.75,3.5,0,No,"$200,000",$500,$500,$0,"$20,000",15,$0,0,0,0,0,0,"$250,000",Site Built,Occupied,1 Unit,1 Unit,1,0,0,23,22,"$50,000",20,FICO,FICO,White,White,White,White,Male,Male,Male,Male,35,35,0,0.0,Individual,Lender,
2024,"San Antonio, TX",42,41,99.0,FHA,Manufactured Home,Hispanic or Latino,Asian,Female,Originated,Purchase,"$90,000",0.75,4.0,0,No,"$110,000",$500,$500,$0,"$8,000",8,$200,0,0,0,0,0,"$70,000",Manufactured Home,Occupied,1 Unit,1 Unit,1,0,0,19,18,"$20,000",17,FICO,FICO,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Female,Female,Female,Female,28,28,0,0.0,Individual,Lender,
2024,"Milwaukee-Waukesha-West Allis, WI",27,27,93.0,Conventional,Single Family Home,White,White,Male,Originated,Refinance,"$120,000",0.75,3.5,0,No,"$160,000",$500,$500,$0,"$20,000",15,$0,0,0,0,0,0,"$150,000",Site Built,Occupied,1 Unit,1 Unit,1,0,0,22,21,"$50,000",19,FICO,FICO,White,White,White,White,Male,Male,Male,Male,35,35,0,0.0,Individual,Lender,
2024,"Birmingham-Hoover, AL",20,31,55.0,VA,Single Family Home,Black or African American,Black or African American,Male,Originated,Purchase,"$80,000",0.75,3.5,0,No,"$100,000",$500,$500,$0,"$8,000",8,$200,0,0,0,0,0,"$60,000",Site Built,Occupied,1 Unit,1 Unit,1,0,0,18,17,"$20,000",16,FICO,FICO,Black or African American,Black or African American,Black or African American,Black or African American,Male,Male,Male,Male,27,27,0,0.0,Individual,Lender,
2024,"Indianapolis-Carmel-Anderson, IN",18,31,11.0,FHA,Manufactured Home,Asian,Black or African American,Female,Originated,Purchase,"$70,000",0.75,4.0,0,No,"$90,000",$500,$500,$0,"$6,000",6,$200,0,0,0,0,0,"$50,000",Manufactured Home,Occupied,1 Unit,1 Unit,1,0,0,16,15,"$15,000",14,FICO,FICO,Asian,Asian,Asian,Asian,Female,Female,Female,Female,26,26,0,0.0,Individual,Lender,
2024,"Columbus-Auburn, GA-AL",20,21,57.0,Conventional,Single Family Home,White,White,Male,Originated,Refinance,"$150,000",0.75,3.5,0,No,"$200,000",$500,$500,$0,"$20,000",15,$0,0,0,0,0,0,"$250,000",Site Built,Occupied,1 Unit,1 Unit,1,0,0,23,22,"$50,000",20,FICO,FICO,White,White,White,White,Male,Male,Male,Male,35,35,0,0.0,Individual,Lender,
2024,"New York-Newark-Jersey City, NY-NJ-PA",NY,5001,6101.0,Conventional Mortgage,Single Family,Hispanic or Latino,American Indian or Alaska Native,Female,Approved,Home Purchase,"597,100",83.41,5.25,1.49,Yes,"65,640","4,100",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-02-22,,,,,,,,,,,,,,,
2024,"Los Angeles-Long Beach-Anaheim, CA",CA,6037,6116.0,FHA Mortgage,Single Family,White,Asian,Male,Approved,Home Purchase,"280,000",73.56,4.50,1.85,No,"42,600","3,000",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-03-14,,,,,,,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",IL,17051,6201.0,VA Mortgage,Single Family,Black or African American,Native Hawaiian or Other Pacific Islander,Female,Approved,Home Purchase,"412,000",88.23,3.75,1.39,No,"53,200","4,000",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-04-12,,,,,,,,,,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",TX,48045,6214.0,Conventional Mortgage,Single Family,Other,White,Male,Approved,Home Improvement,"120,000",64.29,5.50,2.19,Yes,"15,600","2,000",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-05-05,,,,,,,,,,,,,,,,
2024,"Houston-The Woodlands-Sugar Land, TX",TX,48063,6226.0,FHA Mortgage,Single Family,Hispanic or Latino,Asian,Female,Approved,Home Purchase,"220,000",78.15,4.75,2.11,No,"31,000","3,000",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-06-01,,,,,,,,,,,,,,,,
2024,"Washington-Arlington-Alexandria, DC-VA-MD",VA,51001,6311.0,VA Mortgage,Single Family,White,Black or African American,Male,Approved,Home Purchase,"380,000",86.67,3.25,1.19,No,"48,000","4,200",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-07-03,,,,,,,,,,,,,,,,
2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",PA,42001,6411.0,Conventional Mortgage,Single Family,Black or African American,American Indian or Alaska Native,Female,Approved,Home Purchase,"350,000",81.11,4.75,1.85,Yes,"44,400","3,600",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-08-07,,,,,,,,,,,,,,,,
2024,"Miami-Fort Lauderdale-West Palm Beach, FL",FL,12009,6516.0,Conventional Mortgage,Single Family,White,Asian,Male,Approved,Home Purchase,"500,000",85.71,4.50,1.69,No,"64,000","4,800",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-09-09,,,,,,,,,,,,,,,,
2024,"Atlanta-Sandy Springs-Alpharetta, GA",GA,13021,6611.0,FHA Mortgage,Single Family,Hispanic or Latino,White,Female,Approved,Home Purchase,"200,000",72.22,5.00,2.29,Yes,"28,000","3,000",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-10-12,,,,,,,,,,,,,,,,
2024,"San Jose-Sunnyvale-Santa Clara, CA",CA,6067,6716.0,VA Mortgage,Single Family,Asian,Native Hawaiian or Other Pacific Islander,Male,Approved,Home Purchase,"420,000",88.24,3.25,1.19,No,"52,800","4,400",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-11-14,,,,,,,,,,,,,,,,
2024,"Phoenix-Mesa-Scottsdale, AZ",AZ,4001,6811.0,Conventional Mortgage,Single Family,White,Black or African American,Female,Approved,Home Purchase,"300,000",80.00,4.75,2.11,Yes,"42,000","3,600",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-12-16,,,,,,,,,,,,,,,,
2024,"Riverside-San Bernardino-Ontario, CA",CA,6079,6916.0,FHA Mortgage,Single Family,Hispanic or Latino,White,Male,Approved,Home Improvement,"100,000",65.00,5.00,2.29,No,"14,000","1,800",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-01-18,,,,,,,,,,,,,,,,
2024,"Boston-Cambridge-Nashua, MA-NH",MA,25007,7111.0,VA Mortgage,Single Family,White,Asian,Female,Approved,Home Purchase,"450,000",89.09,3.25,1.19,No,"55,500","4,500",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-02-20,,,,,,,,,,,,,,,,
2024,"Detroit-Warren-Dearborn, MI",MI,26021,7211.0,Conventional Mortgage,Single Family,Black or African American,American Indian or Alaska Native,Male,Approved,Home Purchase,"320,000",82.50,4.50,1.85,Yes,"46,400","3,600",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-03-22,,,,,,,,,,,,,,,,
2024,"San Francisco-Oakland-Berkeley, CA",CA,6087,7316.0,FHA Mortgage,Single Family,Asian,White,Female,Approved,Home Purchase,"380,000",77.08,4.75,2.11,No,"48,000","4,000",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-04-24,,,,,,,,,,,,,,,,
2024,"St. Louis, MO-IL",MO,29037,7411.0,Conventional Mortgage,Single Family,White,Black or African American,Male,Approved,Home Purchase,"400,000",84.00,4.00,1.49,Yes,"51,200","4,000",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-05-26,,,,,,,,,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",WA,53001,7511.0,VA Mortgage,Single Family,White,Asian,Female,Approved,Home Purchase,"500,000",88.57,3.25,1.19,No,"62,500","5,000",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-06-28,,,,,,,,,,,,,,,,
2024,"Minneapolis-St. Paul-Bloomington, MN-WI",MN,27027,7611.0,Conventional Mortgage,Single Family,Black or African American,American Indian or Alaska Native,Male,Approved,Home Purchase,"420,000",81.19,4.50,1.85,Yes,"52,200","4,200",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-07-30,,,,,,,,,,,,,,,,
2024,"Sacramento-Roseville-Arden-Arcade, CA",CA,6097,7716.0,FHA Mortgage,Single Family,Hispanic or Latino,White,Female,Approved,Home Purchase,"250,000",75.00,4.75,2.11,No,"33,000","3,000",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-08-01,,,,,,,,,,,,,,,,
2024,"Denver-Aurora-Lakewood, CO",CO,8001,7811.0,Conventional Mortgage,Single Family,White,Asian,Male,Approved,Home Purchase,"450,000",85.00,4.50,1.69,No,"58,500","4,500",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-09-03,,,,,,,,,,,,,,,,
2024,"Kansas City, MO-KS",MO,29043,7911.0,VA Mortgage,Single Family,Black or African American,American Indian or Alaska Native,Female,Approved,Home Purchase,"380,000",80.53,3.75,1.39,No,"48,800","4,000",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-10-05,,,,,,,,,,,,,,,,
2024,"Portland-Vancouver-Hillsboro, OR-WA",OR,41001,8011.0,FHA Mortgage,Single Family,Asian,White,Male,Approved,Home Purchase,"340,000",76.47,4.75,2.11,Yes,"43,600","3,600",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-11-07,,,,,,,,,,,,,,,,
2024,"Cleveland-Elyria, OH",OH,39001,8111.0,Conventional Mortgage,Single Family,White,Black or African American,Female,Approved,Home Purchase,"320,000",82.50,4.50,1.85,No,"46,400","3,600",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-12-09,,,,,,,,,,,,,,,,
2024,"Columbus, OH",OH,39005,8211.0,VA Mortgage,Single Family,Black or African American,American Indian or Alaska Native,Male,Approved,Home Purchase,"450,000",84.00,3.75,1.39,No,"56,500","4,500",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-01-11,,,,,,,,,,,,,,,,
2024,"Charlotte-Concord-Gastonia, NC-SC",NC,37001,8311.0,FHA Mortgage,Single Family,Hispanic or Latino,White,Female,Approved,Home Purchase,"250,000",75.00,4.75,2.11,No,"33,000","3,000",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-02-13,,,,,,,,,,,,,,,,
2024,"Austin-Round Rock-Georgetown, TX",TX,48029,8414.0,Conventional Mortgage,Single Family,White,Asian,Male,Approved,Home Purchase,"400,000",84.00,4.50,1.69,Yes,"51,200","4,000",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-03-15,,,,,,,,,,,,,,,,
2024,"Indianapolis-Carmel-Anderson, IN",IN,18025,8511.0,VA Mortgage,Single Family,Black or African American,American Indian or Alaska Native,Female,Approved,Home Purchase,"420,000",81.19,3.75,1.39,No,"52,200","4,200",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-04-17,,,,,,,,,,,,,,,,
2024,"Nashville-Davidson--Murfreesboro--Franklin, TN",TN,47001,8611.0,Conventional Mortgage,Single Family,White,Asian,Male,Approved,Home Purchase,"380,000",80.53,4.75,2.11,Yes,"48,800","4,000",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-05-19,,,,,,,,,,,,,,,,
2024,"Memphis, TN-MS-AR",TN,47011,8711.0,FHA Mortgage,Single Family,Hispanic or Latino,White,Female,Approved,Home Purchase,"220,000",75.00,4.75,2.11,No,"31,000","3,000",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-06-21,,,,,,,,,,,,,,,,
2024,"Oklahoma City, OK",OK,74001,8811.0,Conventional Mortgage,Single Family,White,Black or African American,Male,Approved,Home Purchase,"300,000",80.00,4.50,1.85,Yes,"42,000","3,600",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-07-23,,,,,,,,,,,,,,,,
2024,"Louisville/Jefferson County, KY-IN",KY,41001,8911.0,VA Mortgage,Single Family,White,Asian,Female,Approved,Home Purchase,"420,000",81.19,3.75,1.39,No,"52,200","4,200",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-08-25,,,,,,,,,,,,,,,,
2024,"Portland-Vancouver-Hillsboro, OR-WA",OR,41001,9016.0,FHA Mortgage,Single Family,Black or African American,American Indian or Alaska Native,Male,Approved,Home Purchase,"400,000",84.00,4.50,1.85,Yes,"51,200","4,000",0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-09-27,,,,,,,,,,,,,,,,
2024,"Providence-Warwick, RI-MA",RI,44001,9111.0,Conventional Mortgage,Single Family,Hispanic or Latino,Asian,Female,Approved,Home Purchase,"380,000",80.53,4.75,2.11,No,"48,800","4,000",0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-10-29,,,,,,,,,,,,,,,,
2024,"Hartford-East Hartford-Middletown, CT",CT,9001,9211.0,VA Mortgage,Single Family,White,Black or African American,Male,Approved,Home Purchase,"500,000",88.57,3.25,1.19,No,"62,500","5,000",0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-11-30,,,,,,,,,,,,,,,,
2024,"Raleigh-Durham-Chapel Hill, NC",NC,37001,9311.0,Conventional Mortgage,Single Family,Asian,White,Female,Approved,Home Purchase,"420,000",81.19,4.50,1.85,Yes,"52,200","4,200",0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single,Yes,2024-12-02,,,,,,,,,,,,,,,,
2024,"New York-Newark-Jersey City, NY-NJ-PA",34,61,49013040200.0,Conventional,Single Family Home,Hispanic or Latino,White,Female,Approved,Purchase,360000,70,6.25,1.25,No,451200,13500,10000,3,0,0,15,0,12,No,Yes,250000,Site Built Single Family Home,Occupy Before Occupancy,Single Family Home Secured,1,0,200000,500,0.45,FICO,FICO,Hispanic or Latino,Hispanic or Latino,Male,Male,43,46,No,No,1998,1998,,,,,,,,,
2024,"Los Angeles-Long Beach-Anaheim, CA",06,71,6013000100.0,FHA,Condominium,Asian,White,Female,Underwriting,Refinance,220000,60,5.5,0.75,Yes,247500,9000,6000,2,0,0,10,0,6,Yes,Yes,180000,Site Built Single Family Home,Occupy Before Occupancy,Condominium Secured,1,0,150000,300,0.4,FICO,FICO,Asian,Asian,Male,Male,32,35,Yes,Yes,2001,2001,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",17,113,24010010100.0,Conventional,Manufactured Home,American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,Female,Approved,Purchase,280000,80,7.25,1.5,No,319200,9000,7000,4,0,0,15,0,12,Yes,Yes,220000,Manufactured Home,Occupy Before Occupancy,Manufactured Home Secured,1,0,200000,400,0.45,FICO,FICO,American Indian or Alaska Native,American Indian or Alaska Native,Male,Male,41,44,Yes,Yes,1995,1995,,,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,41,42052010001.0,VA,Single Family Home,White,White,Male,Underwriting,Refinance,310000,65,5.75,1.25,Yes,357500,12000,9000,2,0,0,10,0,6,Yes,Yes,250000,Site Built Single Family Home,Occupy Before Occupancy,Single Family Home Secured,1,0,180000,350,0.4,FICO,FICO,White,White,Female,Female,28,31,No,No,2008,2008,,,,,,,,,
2024,"Washington-Baltimore-Arlington, DC-MD-VA",24,23,24061010001.0,FHA,Condominium,Black or African American,Black or African American,Female,Approved,Purchase,380000,70,6.5,0.75,Yes,425000,15000,10000,3,0,0,15,0,12,Yes,Yes,280000,Site Built Single Family Home,Occupy Before Occupancy,Condominium Secured,1,0,200000,400,0.45,FICO,FICO,Black or African American,Black or African American,Male,Male,45,48,Yes,Yes,1992,1992,,,,,,,,,
2024,"Houston-The Woodlands-Sugar Land, TX",48,61,42093010002.0,Conventional,Manufactured Home,White,White,Female,Underwriting,Refinance,260000,75,7.25,1.5,No,306000,9000,7000,4,0,0,15,0,12,Yes,Yes,220000,Manufactured Home,Occupy Before Occupancy,Manufactured Home Secured,1,0,200000,350,0.4,FICO,FICO,White,White,Male,Male,38,41,Yes,Yes,2003,2003,,,,,,,,,
2024,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,61,42070010002.0,VA,Single Family Home,Hispanic or Latino,White,Female,Approved,Purchase,420000,80,7.5,1.25,Yes,471200,14000,10000,3,0,0,15,0,12,Yes,Yes,320000,Site Built Single Family Home,Occupy Before Occupancy,Single Family Home Secured,1,0,220000,450,0.45,FICO,FICO,Hispanic or Latino,Hispanic or Latino,Male,Male,42,45,Yes,Yes,1990,1990,,,,,,,,,
2024,"Atlanta-Sandy Springs-Alpharetta, GA",12,55,14010010001.0,Conventional,Condominium,White,White,Male,Underwriting,Refinance,200000,60,5.5,0.75,Yes,220000,8000,6000,2,0,0,10,0,6,Yes,Yes,160000,Site Built Single Family Home,Occupy Before Occupancy,Condominium Secured,1,0,100000,250,0.4,FICO,FICO,White,White,Female,Female,35,38,No,No,2005,2005,,,,,,,,,
2024,"Miami-Fort Lauderdale-West Palm Beach, FL",12,31,12001010100.0,FHA,Manufactured Home,Black or African American,Black or African American,Female,Approved,Purchase,240000,70,6.25,0.75,Yes,266000,8000,6000,3,0,0,15,0,12,Yes,Yes,180000,Manufactured Home,Occupy Before Occupancy,Manufactured Home Secured,1,0,150000,300,0.45,FICO,FICO,Black or African American,Black or African American,Male,Male,40,43,Yes,Yes,1996,1996,,,,,,,,,
2024,"Seattle-Tacoma-Bellevue, WA",53,181,53020010001.0,VA,Single Family Home,White,White,Male,Underwriting,Refinance,290000,65,5.75,1.25,Yes,323500,10000,8000,2,0,0,10,0,6,Yes,Yes,220000,Site Built Single Family Home,Occupy Before Occupancy,Single Family Home Secured,1,0,180000,350,0.4,FICO,FICO,White,White,Female,Female,29,32,No,No,2009,2009,,,,,,,,,
2024,"Boston-Cambridge-Nashua, MA-NH",25,14,25010010001.0,Conventional,Manufactured Home,Asian,Asian,Female,Approved,Purchase,310000,80,7.25,1.5,No,359200,9000,7000,4,0,0,15,0,12,Yes,Yes,240000,Manufactured Home,Occupy Before Occupancy,Manufactured Home Secured,1,0,200000,400,0.45,FICO,FICO,Asian,Asian,Male,Male,47,50,Yes,Yes,1991,1991,,,,,,,,,
2024,"Raleigh-Durham-Chapel Hill, NC",37,71,37010010001.0,VA,Single Family Home,Black or African American,Black or African American,Female,Underwriting,Refinance,220000,60,5.5,0.75,Yes,242000,7000,5000,2,0,0,10,0,6,Yes,Yes,160000,Site Built Single Family Home,Occupy Before Occupancy,Single Family Home Secured,1,0,100000,250,0.4,FICO,FICO,Black or African American,Black or African American,Male,Male,33,36,No,No,2006,2006,,,,,,,,,
2024,"Minneapolis-St. Paul-Bloomington, MN-WI",27,93,27040010001.0,FHA,Manufactured Home,White,White,Female,Approved,Purchase,280000,75,7.25,1.5,No,309600,8000,6000,4,0,0,15,0,12,Yes,Yes,220000,Manufactured Home,Occupy Before Occupancy,Manufactured Home Secured,1,0,200000,350,0.45,FICO,FICO,White,White,Male,Male,39,42,Yes,Yes,1999,1999,,,,,,,,,
2024,"Denver-Aurora-Lakewood, CO",08,71,8010010001.0,VA,Single Family Home,Hispanic or Latino,White,Female,Underwriting,Refinance,340000,65,5.75,1.25,Yes,375500,10000,8000,2,0,0,10,0,6,Yes,Yes,260000,Site Built Single Family Home,Occupy Before Occupancy,Single Family Home Secured,1,0,200000,450,0.45,FICO,FICO,Hispanic or Latino,Hispanic or Latino,Male,Male,44,47,Yes,Yes,1994,1994,,,,,,,,,
2024,"San Jose-Sunnyvale-Santa Clara, CA",06,71,6010010001.0,Conventional,Condominium,Asian,Asian,Male,Approved,Purchase,450000,80,7.25,1.5,No,494400,14000,10000,4,0,0,15,0,12,Yes,Yes,360000,Site Built Single Family Home,Occupy Before Occupancy,Condominium Secured,1,0,240000,450,0.45,FICO,FICO,Asian,Asian,Female,Female,48,51,Yes,Yes,1993,1993,,,,,,,,,
2024,"St. Louis, MO-IL",29,113,29010010001.0,FHA,Manufactured Home,Black or African American,Black or African American,Female,Underwriting,Refinance,200000,60,5.5,0.75,Yes,220000,6000,4000,3,0,0,15,0,12,Yes,Yes,150000,Manufactured Home,Occupy Before Occupancy,Manufactured Home Secured,1,0,100000,250,0.4,FICO,FICO,Black or African American,Black or African American,Male,Male,37,40,Yes,Yes,2002,2002,,,,,,,,,
2024,"San Diego, CA",06,71,6050010001.0,VA,Single Family Home,White,White,Female,Approved,Purchase,420000,80,7.5,1.25,Yes,469200,12000,9000,3,0,0,15,0,12,Yes,Yes,320000,Site Built Single Family Home,Occupy Before Occupancy,Single Family Home Secured,1,0,220000,450,0.45,FICO,FICO,White,White,Male,Male,49,52,Yes,Yes,1992,1992,,,,,,,,,
2024,"Dallas-Fort Worth-Arlington, TX",48,41,42052010002.0,Conventional,Condominium,Asian,Asian,Male,Underwriting,Refinance,310000,65,5.75,1.25,Yes,347500,10000,8000,2,0,0,10,0,6,Yes,Yes,240000,Site Built Single Family Home,Occupy Before Occupancy,Condominium Secured,1,0,180000,350,0.4,FICO,FICO,Asian,Asian,Female,Female,30,33,No,No,2007,2007,,,,,,,,,
2024,"Washington-Baltimore-Arlington, DC-MD-VA",24,23,24061010002.0,FHA,Manufactured Home,Hispanic or Latino,Hispanic or Latino,Female,Approved,Purchase,240000,70,6.25,0.75,Yes,265200,7000,5000,3,0,0,15,0,12,Yes,Yes,180000,Manufactured Home,Occupy Before Occupancy,Manufactured Home Secured,1,0,150000,300,0.45,FICO,FICO,Hispanic or Latino,Hispanic or Latino,Male,Male,41,44,Yes,Yes,1998,1998,,,,,,,,,
2024,"Chicago-Naperville-Elgin, IL-IN-WI",17,113,24010010101.0,VA,Single Family Home,Black or African American,Black or African American,Female,Underwriting,Refinance,290000,65,5.75,1.25,Yes,321500,10000,8000,2,0,0,10,0,6,Yes,Yes,220000,Site Built Single Family Home,Occupy Before Occupancy,Single Family Home Secured,1,0,180000,350,0.4,FICO,FICO,Black or African American,Black or African American,Male,Male,38,41,Yes,Yes,2004,2004,,,,,,,,,
2024,"San Francisco-Oakland-Berkeley, CA",06,71,6013000101.0,Conventional,Manufactured Home,Asian,Asian,Female,Approved,Purchase,260000,75,7.25,1.5,No,288600,8000,6000,4,0,0,15,0,12,Yes,Yes,220000,Manufactured Home,Occupy Before Occupancy,Manufactured Home Secured,1,0,200000,400,0.45,FICO,FICO,Asian,Asian,Male,Male,46,49,Yes,Yes,1995,1995,,,,,,,,,
