line_number,error_type,description,suspected_cause,full_line,line_preview,full_line_length,actual_error,has_comma,has_quote,has_newline_in_field,file_name,file_path,llm,model_run,run,domain,shot
10,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MN,2100.0,2100001005.0,Veterans Affairs,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,9,125000.0,85.0,4.0,0.1,3,,1000.0,1300.0,,0.0,,360,1,1,0,1,1,2,2,1,2,2,3,1,2,2,2,1,200000.0,Standard,Primary residence,Mobile Home,Other,1,1,150000.0,45.0,2,3,1,2,2,1,1,2222,1.0,3.0,2,2,1,1,55-64,65-74,No,,2,2  ","2024,99999,MN,2100.0,2100001005.0,Veterans Affairs,Single Family (1-4 Units):Site-Built,Not Hispanic",352,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
11,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MA,1100.0,1100706007.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black,Female,Loan originated,1,250000.0,82.0,4.6,0.7,2,,1200.0,1800.0,,0.0,,240,1,1,1,0,1,4,2,2,3,1,3,3,2,2,1,1,400000.0,Standard,Primary residence,Non-Mobile Home,Other,1,0,300000.0,30.0,3,3,2,2,1,2,2,1111,2.0,4.0,2,2,2,2,35-44,55-64,Yes,,1,2  ","2024,99999,MA,1100.0,1100706007.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black,",340,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
12,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,OH,4000.0,4000130006.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,Loan approved but not accepted,1,140000.0,90.0,4.2,0.9,1,,900.0,1500.0,,0.0,,180,1,0,0,1,1,3,3,1,4,1,4,3,2,3,2,1,190000.0,Standard,Primary residence,Non-Mobile Home,Other,1,1,120000.0,45.0,4,3,2,1,1,2,1,2222,1.0,3.0,1,2,3,1,50-59,75-85,Yes,,1,1  ","2024,99999,OH,4000.0,4000130006.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not H",405,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
13,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,WI,1200.0,1200120201.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Biracial,Male,Loan approved but not accepted,2,350000.0,92.0,5.0,1.0,2,,800.0,1000.0,,0.0,,300,1,0,1,0,1,4,2,1,4,2,4,2,1,3,1,1,410000.0,Standard,Primary residence,Mobile Home,Other,2,1,300000.0,60.0,3,2,2,2,3,1,1,2222,1.0,3.0,2,1,3,3,40-49,50-59,No,,1,2  ","2024,99999,WI,1200.0,1200120201.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Biraci",350,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
14,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,PA,4040.0,4040701002.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,320000.0,85.0,4.8,0.8,1,,1300.0,2000.0,,0.0,,240,1,2,0,1,0,2,1,1,4,2,4,1,2,3,2,1,400000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,120000.0,34.0,3,2,2,1,3,1,1,2222,1.0,3.0,1,1,3,2,35-44,55-64,No,,2,1  ","2024,99999,PA,4040.0,4040701002.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not H",363,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
15,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,IL,3100.0,3100101007.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Male,File closed for incompleteness,1,180000.0,80.0,4.5,0.8,2,,800.0,1000.0,,0.0,,300,1,1,0,1,1,2,1,0,3,1,3,3,1,2,1,1,200000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,80000.0,40.0,3,2,1,2,2,2,1,2222,1.0,3.0,1,2,2,2,50-59,45-54,Yes,,1,1  ","2024,99999,IL,3100.0,3100101007.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Bl",355,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
16,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,CO,2030.0,2030100006.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Submitted application,1,150000.0,85.0,4.3,0.7,1,,1000.0,1300.0,,0.0,,240,1,1,1,0,1,1,1,1,2,2,4,4,4,4,1,1,250000.0,Standard,Primary residence,Mobile Home,Other,2,1,200000.0,25.0,3,4,2,1,2,2,1,1111,1.0,3.0,2,2,3,1,35-44,45-54,Yes,,2,2  ","2024,99999,CO,2030.0,2030100006.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispa",360,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
17,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,VA,5000.0,5000700003.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,350000.0,90.0,4.7,0.8,2,,800.0,1200.0,,0.0,,360,1,0,0,0,1,2,2,1,4,3,3,2,1,2,1,1,450000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,400000.0,25.0,3,2,1,1,3,1,2,2222,2.0,4.0,3,1,1,1,30-35,35-44,No,,1,1  ","2024,99999,VA,5000.0,5000700003.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Wh",342,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
18,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,NC,4100.0,4100700001.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black,Female,Approved but not accepted,1,175000.0,95.0,4.9,1.2,2,,1000.0,1200.0,,0.0,,300,1,0,1,0,1,3,1,2,2,1,3,3,3,3,1,1,250000.0,Standard,Primary residence,Mobile Home,Other,1,0,120000.0,45.0,2,2,1,2,3,2,2,1111,1.0,3.0,1,2,3,2,35-44,45-54,Yes,,2,1  ","2024,99999,NC,4100.0,4100700001.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black,",346,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
19,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MD,2100.0,2100600005.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Approved but not accepted,1,180000.0,85.0,4.1,0.2,1,,1300.0,1400.0,,0.0,,240,1,1,0,1,1,2,1,1,4,1,2,2,3,1,1,1,250000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,200000.0,35.0,3,3,1,2,1,1,2,2222,1.0,3.0,2,1,1,1,50-59,45-54,Yes,,2,2  ","2024,99999,MD,2100.0,2100600005.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not H",372,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
20,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,KY,5000.0,5000000008.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,250000.0,88.0,4.3,0.6,1,,900.0,1500.0,,1.0,,240,1,1,1,0,1,2,3,1,4,1,3,2,3,2,2,1,300000.0,Standard,Primary residence,Mobile Home,Other,2,1,250000.0,30.0,3,2,1,1,1,2,1,2222,1.0,3.0,1,1,2,3,25-34,45-54,Yes,,1,1  ","2024,99999,KY,5000.0,5000000008.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Wh",339,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
21,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,AR,4000.0,4000101001.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Male,Loan originated,1,300000.0,85.0,4.1,0.5,2,,800.0,1300.0,,0.0,,300,1,1,1,0,1,2,1,1,4,3,2,2,1,1,1,1,300000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,250000.0,40.0,2,3,1,1,2,1,2,2222,2.0,3.0,1,1,2,2,45-54,40-49,No,,1,2  ","2024,99999,AR,4000.0,4000101001.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not H",360,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
22,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,FL,2030.0,2030105005.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Approved but not accepted,1,200000.0,82.0,4.6,0.7,3,,900.0,1300.0,,0.0,,180,1,1,1,0,1,2,1,1,4,2,2,2,2,3,2,1,300000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,200000.0,25.0,3,3,2,1,3,2,2,2222,1.0,3.0,1,1,2,1,55-64,45-54,No,,2,1  ","2024,99999,FL,2030.0,2030105005.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,",348,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
23,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MO,3100.0,3100701002.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Submitted application,1,350000.0,90.0,4.8,1.0,2,,1100.0,1500.0,,0.0,,240,1,0,1,0,1,3,1,1,2,1,4,3,3,2,1,1,350000.0,Standard,Primary residence,Mobile Home,Other,1,1,200000.0,23.0,3,2,1,1,2,1,2,1111,1.0,3.0,2,2,3,3,75-85,25-34,Yes,,1,1  ","2024,99999,MO,3100.0,3100701002.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built",370,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
24,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,SC,4000.0,4000700004.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,310000.0,82.0,4.7,0.8,2,,1000.0,1200.0,,0.0,,360,1,1,0,1,1,2,1,1,4,2,3,3,2,2,2,1,400000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,300000.0,35.0,4,3,2,1,3,1,1,2222,2.0,4.0,1,2,3,2,50-59,40-49,No,,1,2  ","2024,99999,SC,4000.0,4000700004.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,",337,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
25,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,OR,1000.0,1000400005.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,300000.0,80.0,4.2,0.6,2,,1500.0,1000.0,,3.0,,360,1,2,0,1,1,2,2,1,4,2,4,2,3,2,2,1,400000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,200000.0,30.0,4,4,1,1,2,2,1,2222,2.0,4.0,2,1,4,2,55-64,25-34,Yes,,1,1  ","2024,99999,OR,1000.0,1000400005.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not H",364,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
26,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,AL,0030.0,0030100005.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,1,220000.0,80.0,4.1,0.9,3,,1100.0,1000.0,,0.0,,300,1,1,1,0,1,3,2,2,3,1,3,3,2,2,2,1,350000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,300000.0,20.0,3,2,2,1,2,2,1,2222,2.0,3.0,2,2,2,2,45-54,35-44,Yes,,2,2  ","2024,99999,AL,0030.0,0030100005.0,FHA,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,",340,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
27,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,WV,6000.0,6000000004.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Approved but not accepted,1,280000.0,90.0,4.5,0.3,2,,1200.0,1500.0,,0.0,,360,1,1,1,0,1,3,1,1,3,2,4,2,1,1,1,1,350000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,200000.0,42.0,3,2,1,2,1,1,2,1111,2.0,4.0,3,1,2,3,25-34,55-64,No,,1,1  ","2024,99999,WV,6000.0,6000000004.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not H",371,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
28,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,IN,2040.0,2040100001.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,250000.0,85.0,4.6,0.5,1,,1000.0,1300.0,,0.0,,360,1,2,1,0,1,2,2,2,3,1,3,2,2,3,2,1,300000.0,Standard,Primary residence,Non-Mobile Home,Other,1,0,300000.0,32.0,2,2,1,1,1,2,2,1111,1.0,3.0,2,2,1,1,65-74,40-49,Yes,,2,2  ","2024,99999,IN,2040.0,2040100001.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Wh",344,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
29,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MS,5000.0,5000500002.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,300000.0,88.0,4.5,0.3,1,,1000.0,2000.0,,2.0,,180,1,1,1,0,1,2,0,0,4,2,4,2,1,3,2,1,300000.0,Standard,Primary residence,Non-Mobile Home,Other,1,1,200000.0,30.0,3,2,1,1,1,1,1,1111,1.0,4.0,2,2,3,2,25-34,55-64,Yes,,1,1  ","2024,99999,MS,5000.0,5000500002.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not H",362,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
30,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,VT,1000.0,1000702001.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black,Male,Submitted application,1,275000.0,85.0,4.2,0.1,1,,1400.0,1200.0,,0.0,,300,1,2,0,1,1,2,1,1,3,2,3,2,4,3,2,1,350000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,250000.0,40.0,3,4,2,1,2,2,2,2222,2.0,3.0,2,1,3,3,65-74,50-59,Yes,,2,1  ","2024,99999,VT,1000.0,1000702001.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispa",364,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
31,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,ME,1000.0,1000100002.0,FHA,Multi-Family (5+ Units):Site-Built,Not Hispanic or Latino,White,Female,File closed for incompleteness,9,150000.0,90.0,4.8,1.0,1,,800.0,1500.0,,0.0,,240,1,1,0,1,1,2,1,1,2,2,4,2,2,1,1,1,375000.0,Standard,Primary residence,Mobile Home,Other,2,1,300000.0,25.0,4,3,1,1,3,2,2,2222,1.0,3.0,2,1,3,3,35-44,65-74,Yes,,1,2  ","2024,99999,ME,1000.0,1000100002.0,FHA,Multi-Family (5+ Units):Site-Built,Not Hispanic or Latino,Whit",352,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
32,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MD,2100.0,2100120005.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,325000.0,85.0,4.1,0.2,2,,1000.0,1500.0,,0.0,,240,1,1,1,0,1,2,1,1,4,2,3,3,1,1,1,1,350000.0,Standard,Primary residence,Non-Mobile Home,Other,1,1,200000.0,40.0,3,2,1,2,1,1,1,1111,2.0,3.0,2,2,3,1,50-59,45-54,Yes,,1,1  ","2024,99999,MD,2100.0,2100120005.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not H",362,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
33,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,NE,1000.0,1000101006.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Male,Loan originated,1,280000.0,85.0,4.3,0.5,1,,900.0,1500.0,,0.0,,360,1,1,1,0,1,2,1,1,3,1,4,1,2,2,2,1,300000.0,Standard,Primary residence,Non-Mobile Home,Other,2,1,250000.0,35.0,3,2,1,2,1,1,2,2222,2.0,3.0,1,2,1,2,45-54,35-44,Yes,,2,2  ","2024,99999,NE,1000.0,1000101006.0,FHA,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Bl",341,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
34,too_many_fields,Row has 69 columns but header expects 58 columns (11 extra),"Likely due to LLM hallucination, where the model generates more fields than expected.","2024,99999,MI,4010.0,4010700003.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Submitted application,1,200000.0,90.0,5.0,0.8,2,,1500.0,1200.0,,3.0,,360,1,0,1,1,1,3,2,1,4,2,4,3,2,1,1,1,350000.0,Standard,Primary residence,Mobile Home,Other,1,0,200000.0,20.0,2,3,1,1,2,1,2,1111,2.0,4.0,1,1,2,2,25-34,40-49,Yes,,1,1  ","2024,99999,MI,4010.0,4010700003.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispa",360,Line skipped in context (part of multi-line record or context-dependent error),True,False,True,qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,data/generated/qwen3-coder-30b-a3b-instruct-run2/lending/one/csv/qwen3-coder-30b-a3b-instruct-run2-raw_finals_of_all_chunks_lending_one_csv.csv,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,2,lending,one
